#############################################################################################################
# EtaMAID2016h eta photoproduction solutions | DATABASE: www.data.pwatuzla.com
# Reaction: gama p --> eta p
# Published: Tiator, L., Gorchtein, M., Kashevarov, V.L. et al. Eur. Phys. J. A (2018) 54: 210. 
############################################################################################################# 
   W        ReE0+      ImE0+         ReE0-      ImE0-      ReM0+      ImM0+       ReM0-      ImM0-       ReE1+      ImE1+       ReE1-      ImE1-       ReM1+      ImM1+       ReM1-      ImM1-       ReE2+      ImE2+       ReE2-      ImE2-       ReM2+      ImM2+      ReM2-      ImM2-        ReE3+      ImE3+       ReE3-      ImE3-       ReM3+      ImM3+       ReM3-      ImM3-       ReE4+      ImE4+       ReE4-      ImE4-      ReM4+      ImM4+        ReM4-      ImM4-       ReE5+      ImE5+       ReE5-      ImE5-       ReM5+      ImM5+       ReM5-      ImM5-                                           
 4107.0   -0.070573  -0.014748    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023805  -0.003753    0.000000   0.000000   -0.029424  -0.011687    0.010776   0.016655   -0.015737   0.002333   -0.021826  -0.000227   -0.021008  -0.001461    0.013004  -0.008999   -0.010729   0.001590   -0.020976  -0.005476   -0.016891   0.004002    0.000860  -0.008227   -0.011200   0.003811   -0.019987  -0.005672   -0.008752   0.007022   -0.003245  -0.008582   -0.009493   0.003694   -0.012458   0.002745   -0.007268   0.005784   -0.005433  -0.005411
 4112.0   -0.070339  -0.014628    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023732  -0.003713    0.000000   0.000000   -0.029352  -0.011616    0.010828   0.016542   -0.015678   0.002335   -0.021756  -0.000203   -0.020938  -0.001443    0.012980  -0.008963   -0.010687   0.001591   -0.020892  -0.005438   -0.016831   0.003983    0.000877  -0.008194   -0.011158   0.003796   -0.019901  -0.005640   -0.008731   0.006989   -0.003209  -0.008547   -0.009462   0.003677   -0.012415   0.002736   -0.007255   0.005756   -0.005390  -0.005396
 4117.0   -0.070106  -0.014509    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023660  -0.003673    0.000000   0.000000   -0.029280  -0.011546    0.010880   0.016429   -0.015619   0.002338   -0.021686  -0.000179   -0.020869  -0.001425    0.012957  -0.008928   -0.010646   0.001593   -0.020809  -0.005399   -0.016771   0.003965    0.000894  -0.008161   -0.011115   0.003781   -0.019816  -0.005608   -0.008711   0.006956   -0.003174  -0.008513   -0.009432   0.003661   -0.012372   0.002728   -0.007242   0.005729   -0.005346  -0.005381
 4122.0   -0.069874  -0.014390    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023587  -0.003634    0.000000   0.000000   -0.029208  -0.011476    0.010931   0.016317   -0.015560   0.002340   -0.021616  -0.000155   -0.020800  -0.001407    0.012933  -0.008893   -0.010605   0.001594   -0.020727  -0.005361   -0.016712   0.003946    0.000911  -0.008128   -0.011073   0.003767   -0.019731  -0.005577   -0.008690   0.006924   -0.003139  -0.008479   -0.009401   0.003645   -0.012329   0.002719   -0.007229   0.005701   -0.005303  -0.005366
 4127.0   -0.069644  -0.014272    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023515  -0.003594    0.000000   0.000000   -0.029136  -0.011406    0.010981   0.016205   -0.015502   0.002342   -0.021547  -0.000132   -0.020731  -0.001390    0.012910  -0.008859   -0.010564   0.001595   -0.020644  -0.005324   -0.016653   0.003928    0.000928  -0.008096   -0.011031   0.003752   -0.019646  -0.005545   -0.008670   0.006892   -0.003104  -0.008446   -0.009371   0.003628   -0.012287   0.002710   -0.007216   0.005674   -0.005260  -0.005351
 4132.0   -0.069414  -0.014155    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023444  -0.003555    0.000000   0.000000   -0.029064  -0.011337    0.011031   0.016095   -0.015444   0.002344   -0.021478  -0.000108   -0.020663  -0.001372    0.012886  -0.008825   -0.010524   0.001596   -0.020563  -0.005286   -0.016595   0.003910    0.000945  -0.008063   -0.010989   0.003738   -0.019562  -0.005514   -0.008649   0.006860   -0.003069  -0.008412   -0.009340   0.003612   -0.012244   0.002702   -0.007203   0.005647   -0.005217  -0.005336
 4137.0   -0.069185  -0.014038    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023372  -0.003517    0.000000   0.000000   -0.028993  -0.011268    0.011080   0.015985   -0.015386   0.002346   -0.021409  -0.000085   -0.020595  -0.001355    0.012863  -0.008791   -0.010484   0.001597   -0.020482  -0.005249   -0.016537   0.003892    0.000962  -0.008031   -0.010948   0.003724   -0.019478  -0.005483   -0.008629   0.006828   -0.003035  -0.008379   -0.009310   0.003596   -0.012202   0.002693   -0.007190   0.005620   -0.005175  -0.005321
 4142.0   -0.068957  -0.013923    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023301  -0.003478    0.000000   0.000000   -0.028922  -0.011200    0.011128   0.015875   -0.015329   0.002348   -0.021341  -0.000062   -0.020528  -0.001337    0.012840  -0.008757   -0.010444   0.001599   -0.020401  -0.005212   -0.016479   0.003874    0.000978  -0.007999   -0.010906   0.003710   -0.019395  -0.005452   -0.008609   0.006797   -0.003001  -0.008345   -0.009280   0.003581   -0.012160   0.002684   -0.007177   0.005593   -0.005133  -0.005306
 4147.0   -0.068731  -0.013808    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023231  -0.003440    0.000000   0.000000   -0.028851  -0.011131    0.011176   0.015766   -0.015272   0.002350   -0.021273  -0.000039   -0.020460  -0.001320    0.012817  -0.008723   -0.010404   0.001600   -0.020321  -0.005175   -0.016421   0.003857    0.000995  -0.007967   -0.010865   0.003696   -0.019312  -0.005422   -0.008589   0.006766   -0.002967  -0.008312   -0.009250   0.003565   -0.012118   0.002676   -0.007164   0.005567   -0.005091  -0.005291
 4152.0   -0.068505  -0.013694    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023161  -0.003402    0.000000   0.000000   -0.028780  -0.011064    0.011224   0.015658   -0.015216   0.002352   -0.021206  -0.000016   -0.020394  -0.001303    0.012794  -0.008690   -0.010364   0.001601   -0.020241  -0.005139   -0.016364   0.003839    0.001011  -0.007935   -0.010824   0.003682   -0.019230  -0.005391   -0.008568   0.006735   -0.002934  -0.008279   -0.009220   0.003549   -0.012076   0.002668   -0.007150   0.005540   -0.005050  -0.005276
 4157.0   -0.068280  -0.013580    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023091  -0.003365    0.000000   0.000000   -0.028709  -0.010996    0.011270   0.015551   -0.015160   0.002355   -0.021139   0.000007   -0.020327  -0.001286    0.012771  -0.008657   -0.010325   0.001602   -0.020162  -0.005102   -0.016307   0.003822    0.001028  -0.007904   -0.010783   0.003668   -0.019148  -0.005361   -0.008548   0.006704   -0.002900  -0.008246   -0.009190   0.003534   -0.012035   0.002659   -0.007137   0.005514   -0.005009  -0.005261
 4162.0   -0.068056  -0.013468    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023021  -0.003327    0.000000   0.000000   -0.028639  -0.010929    0.011316   0.015444   -0.015104   0.002357   -0.021073   0.000030   -0.020261  -0.001269    0.012749  -0.008624   -0.010286   0.001603   -0.020083  -0.005066   -0.016251   0.003805    0.001044  -0.007872   -0.010742   0.003654   -0.019067  -0.005331   -0.008528   0.006674   -0.002868  -0.008214   -0.009160   0.003518   -0.011993   0.002651   -0.007124   0.005488   -0.004968  -0.005246
 4167.0   -0.067833  -0.013356    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022952  -0.003290    0.000000   0.000000   -0.028568  -0.010863    0.011362   0.015338   -0.015048   0.002359   -0.021006   0.000052   -0.020195  -0.001252    0.012726  -0.008592   -0.010247   0.001604   -0.020005  -0.005030   -0.016194   0.003788    0.001060  -0.007841   -0.010702   0.003641   -0.018986  -0.005301   -0.008508   0.006643   -0.002835  -0.008181   -0.009130   0.003503   -0.011952   0.002643   -0.007110   0.005462   -0.004928  -0.005232
 4172.0   -0.067611  -0.013245    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022883  -0.003253    0.000000   0.000000   -0.028498  -0.010797    0.011407   0.015233   -0.014993   0.002361   -0.020941   0.000075   -0.020129  -0.001235    0.012704  -0.008559   -0.010208   0.001606   -0.019927  -0.004995   -0.016138   0.003772    0.001076  -0.007810   -0.010661   0.003627   -0.018905  -0.005271   -0.008488   0.006613   -0.002802  -0.008149   -0.009100   0.003488   -0.011911   0.002635   -0.007097   0.005436   -0.004888  -0.005217
 4177.0   -0.067390  -0.013135    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022814  -0.003217    0.000000   0.000000   -0.028428  -0.010731    0.011451   0.015128   -0.014939   0.002363   -0.020875   0.000097   -0.020064  -0.001218    0.012682  -0.008527   -0.010170   0.001607   -0.019850  -0.004959   -0.016083   0.003755    0.001091  -0.007780   -0.010621   0.003614   -0.018826  -0.005241   -0.008468   0.006583   -0.002770  -0.008117   -0.009071   0.003473   -0.011870   0.002627   -0.007084   0.005411   -0.004848  -0.005202
 4182.0   -0.067170  -0.013025    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022746  -0.003180    0.000000   0.000000   -0.028359  -0.010665    0.011495   0.015024   -0.014884   0.002365   -0.020810   0.000119   -0.019999  -0.001201    0.012659  -0.008495   -0.010131   0.001608   -0.019773  -0.004924   -0.016027   0.003739    0.001107  -0.007749   -0.010581   0.003601   -0.018746  -0.005211   -0.008447   0.006554   -0.002738  -0.008085   -0.009041   0.003458   -0.011829   0.002619   -0.007070   0.005386   -0.004808  -0.005187
 4187.0   -0.066950  -0.012916    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022678  -0.003144    0.000000   0.000000   -0.028289  -0.010600    0.011538   0.014921   -0.014830   0.002367   -0.020745   0.000141   -0.019935  -0.001184    0.012637  -0.008464   -0.010093   0.001609   -0.019697  -0.004889   -0.015972   0.003723    0.001123  -0.007719   -0.010542   0.003588   -0.018667  -0.005182   -0.008427   0.006524   -0.002707  -0.008053   -0.009011   0.003443   -0.011788   0.002611   -0.007057   0.005360   -0.004769  -0.005172
 4192.0   -0.066732  -0.012808    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022611  -0.003108    0.000000   0.000000   -0.028220  -0.010535    0.011580   0.014818   -0.014776   0.002369   -0.020681   0.000162   -0.019871  -0.001168    0.012615  -0.008432   -0.010055   0.001610   -0.019621  -0.004854   -0.015917   0.003707    0.001138  -0.007688   -0.010502   0.003575   -0.018588  -0.005153   -0.008408   0.006495   -0.002675  -0.008021   -0.008982   0.003429   -0.011747   0.002603   -0.007043   0.005335   -0.004730  -0.005157
 4197.0   -0.066515  -0.012701    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022544  -0.003073    0.000000   0.000000   -0.028150  -0.010471    0.011622   0.014716   -0.014723   0.002371   -0.020617   0.000184   -0.019807  -0.001151    0.012593  -0.008401   -0.010018   0.001611   -0.019545  -0.004819   -0.015863   0.003691    0.001153  -0.007658   -0.010463   0.003562   -0.018510  -0.005124   -0.008388   0.006466   -0.002644  -0.007990   -0.008953   0.003414   -0.011707   0.002595   -0.007030   0.005310   -0.004692  -0.005143
 4202.0   -0.066298  -0.012594    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022477  -0.003037    0.000000   0.000000   -0.028081  -0.010407    0.011664   0.014614   -0.014670   0.002372   -0.020553   0.000205   -0.019743  -0.001135    0.012571  -0.008370   -0.009980   0.001612   -0.019470  -0.004785   -0.015809   0.003675    0.001169  -0.007629   -0.010423   0.003549   -0.018433  -0.005095   -0.008368   0.006437   -0.002613  -0.007959   -0.008923   0.003400   -0.011667   0.002588   -0.007016   0.005285   -0.004653  -0.005128
 4207.0   -0.066083  -0.012488    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022410  -0.003002    0.000000   0.000000   -0.028013  -0.010343    0.011705   0.014513   -0.014617   0.002374   -0.020490   0.000227   -0.019680  -0.001118    0.012550  -0.008339   -0.009943   0.001614   -0.019396  -0.004751   -0.015755   0.003659    0.001184  -0.007599   -0.010384   0.003536   -0.018355  -0.005066   -0.008348   0.006408   -0.002583  -0.007927   -0.008894   0.003385   -0.011627   0.002580   -0.007003   0.005261   -0.004615  -0.005113
 4212.0   -0.065868  -0.012383    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022344  -0.002967    0.000000   0.000000   -0.027944  -0.010279    0.011745   0.014413   -0.014565   0.002376   -0.020427   0.000248   -0.019617  -0.001102    0.012528  -0.008309   -0.009906   0.001615   -0.019321  -0.004717   -0.015701   0.003644    0.001199  -0.007569   -0.010345   0.003524   -0.018279  -0.005038   -0.008328   0.006380   -0.002552  -0.007896   -0.008865   0.003371   -0.011587   0.002572   -0.006989   0.005236   -0.004578  -0.005098
 4217.0   -0.065654  -0.012278    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022278  -0.002932    0.000000   0.000000   -0.027875  -0.010216    0.011785   0.014313   -0.014512   0.002378   -0.020364   0.000269   -0.019554  -0.001086    0.012506  -0.008278   -0.009869   0.001616   -0.019248  -0.004683   -0.015647   0.003628    0.001214  -0.007540   -0.010307   0.003511   -0.018202  -0.005009   -0.008308   0.006351   -0.002522  -0.007865   -0.008836   0.003357   -0.011547   0.002565   -0.006975   0.005212   -0.004540  -0.005084
 4222.0   -0.065442  -0.012174    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022212  -0.002898    0.000000   0.000000   -0.027807  -0.010154    0.011824   0.014214   -0.014461   0.002380   -0.020302   0.000290   -0.019492  -0.001070    0.012485  -0.008248   -0.009833   0.001617   -0.019174  -0.004650   -0.015594   0.003613    0.001228  -0.007511   -0.010268   0.003499   -0.018126  -0.004981   -0.008288   0.006323   -0.002492  -0.007835   -0.008807   0.003343   -0.011507   0.002557   -0.006962   0.005188   -0.004503  -0.005069
 4227.0   -0.065230  -0.012071    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022147  -0.002864    0.000000   0.000000   -0.027739  -0.010091    0.011863   0.014115   -0.014409   0.002382   -0.020240   0.000310   -0.019430  -0.001053    0.012464  -0.008219   -0.009796   0.001618   -0.019102  -0.004616   -0.015542   0.003598    0.001243  -0.007482   -0.010230   0.003486   -0.018051  -0.004953   -0.008269   0.006296   -0.002462  -0.007804   -0.008778   0.003329   -0.011467   0.002550   -0.006948   0.005164   -0.004466  -0.005054
 4232.0   -0.065019  -0.011969    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022082  -0.002830    0.000000   0.000000   -0.027671  -0.010029    0.011901   0.014017   -0.014358   0.002384   -0.020178   0.000331   -0.019368  -0.001037    0.012442  -0.008189   -0.009760   0.001619   -0.019029  -0.004583   -0.015489   0.003583    0.001258  -0.007453   -0.010192   0.003474   -0.017976  -0.004925   -0.008249   0.006268   -0.002433  -0.007774   -0.008750   0.003315   -0.011428   0.002542   -0.006934   0.005140   -0.004430  -0.005039
 4237.0   -0.064808  -0.011867    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.022017  -0.002796    0.000000   0.000000   -0.027603  -0.009968    0.011939   0.013920   -0.014307   0.002385   -0.020117   0.000351   -0.019307  -0.001022    0.012421  -0.008159   -0.009724   0.001620   -0.018957  -0.004550   -0.015437   0.003569    0.001272  -0.007425   -0.010154   0.003462   -0.017901  -0.004897   -0.008229   0.006240   -0.002404  -0.007743   -0.008721   0.003301   -0.011389   0.002535   -0.006921   0.005116   -0.004393  -0.005025
 4242.0   -0.064599  -0.011766    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.021953  -0.002762    0.000000   0.000000   -0.027536  -0.009906    0.011976   0.013823   -0.014257   0.002387   -0.020056   0.000371   -0.019246  -0.001006    0.012400  -0.008130   -0.009688   0.001621   -0.018885  -0.004517   -0.015385   0.003554    0.001286  -0.007396   -0.010116   0.003450   -0.017827  -0.004869   -0.008210   0.006213   -0.002375  -0.007713   -0.008693   0.003288   -0.011350   0.002528   -0.006907   0.005093   -0.004357  -0.005010
 4247.0   -0.064391  -0.011665    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.021888  -0.002729    0.000000   0.000000   -0.027468  -0.009845    0.012012   0.013727   -0.014206   0.002389   -0.019995   0.000392   -0.019185  -0.000990    0.012379  -0.008101   -0.009653   0.001622   -0.018814  -0.004485   -0.015333   0.003540    0.001301  -0.007368   -0.010078   0.003438   -0.017753  -0.004842   -0.008190   0.006186   -0.002346  -0.007683   -0.008664   0.003274   -0.011311   0.002520   -0.006893   0.005069   -0.004322  -0.004996
 4252.0   -0.064183  -0.011565    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.021825  -0.002696    0.000000   0.000000   -0.027401  -0.009785    0.012049   0.013632   -0.014156   0.002391   -0.019935   0.000412   -0.019124  -0.000974    0.012358  -0.008072   -0.009617   0.001623   -0.018743  -0.004453   -0.015281   0.003525    0.001315  -0.007340   -0.010041   0.003426   -0.017680  -0.004815   -0.008171   0.006159   -0.002317  -0.007653   -0.008636   0.003261   -0.011272   0.002513   -0.006880   0.005046   -0.004286  -0.004981
 4257.0   -0.063977  -0.011466    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.021761  -0.002663    0.000000   0.000000   -0.027334  -0.009724    0.012084   0.013537   -0.014107   0.002392   -0.019875   0.000431   -0.019064  -0.000959    0.012337  -0.008044   -0.009582   0.001625   -0.018673  -0.004420   -0.015230   0.003511    0.001329  -0.007312   -0.010004   0.003414   -0.017607  -0.004787   -0.008151   0.006132   -0.002289  -0.007624   -0.008607   0.003247   -0.011233   0.002506   -0.006866   0.005023   -0.004251  -0.004967
 4262.0   -0.063771  -0.011368    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.021698  -0.002630    0.000000   0.000000   -0.027267  -0.009664    0.012119   0.013442   -0.014057   0.002394   -0.019815   0.000451   -0.019004  -0.000943    0.012316  -0.008015   -0.009547   0.001626   -0.018603  -0.004388   -0.015179   0.003497    0.001343  -0.007284   -0.009967   0.003402   -0.017534  -0.004760   -0.008132   0.006106   -0.002261  -0.007594   -0.008579   0.003234   -0.011195   0.002499   -0.006852   0.005000   -0.004216  -0.004952
